Regulator	Target	MI	pvalue
'ycbT'	'ycbV'	1.0198242810902742	9.363861686247921E-4
'accC'	'accB'	0.8930707921114496	1.1174648288925226E-6
'prs'	'kdsB'	0.7731171794668544	9.363861686247921E-4
'yihS'	'frlC'	0.5821444386879788	9.363861686247921E-4
'glpB'	'glpC'	1.1009542676950497	1.1174648288925226E-6
'hisP'	'potG'	0.8891522167104388	9.363861686247921E-4
'hyaF'	'hyaE'	1.1096811414164978	1.1174648288925226E-6
'fdhD'	'yqeA'	0.5483339804168376	9.363861686247921E-4
'wcaJ'	'yfdN'	0.8294275972925504	9.363861686247921E-4
'thiI'	'rlmL'	0.709579686414914	9.363861686247921E-4
'yjjW'	'nikD'	0.5712723513988539	9.363861686247921E-4
'torA'	'torC'	0.9291851040175816	1.1174648288925226E-6
'tsr'	'yjbE'	0.4863030114037876	9.363861686247921E-4
'yeaX'	'ompG'	1.0248472560124169	9.363861686247921E-4
'yciH'	'yeaP'	0.8666082735753694	9.363861686247921E-4
'ybgH'	'ssuB'	0.7711552696883078	9.363861686247921E-4
'yecH'	'gldA'	0.4912324710742908	9.363861686247921E-4
'zur'	'yiaF'	0.8879527038402353	9.363861686247921E-4
'ycdT'	'pgaB'	0.3569663719150989	9.363861686247921E-4
'tatD'	'recG'	0.7504429925746908	9.363861686247921E-4
'uvrD'	'dnaA'	0.7399900959732154	9.363861686247921E-4
'ychA'	'kdsB'	0.707438135413966	9.363861686247921E-4
'ychA'	'kdsA'	0.8032046298201383	9.363861686247921E-4
'eutJ'	'yehQ'	0.9080683850443304	9.363861686247921E-4
'rsxA'	'ynfH'	0.6625763210895625	9.363861686247921E-4
'rhsD'	'ylbH'	0.49585714245260465	9.363861686247921E-4
'uidC'	'torZ'	1.1007313685111937	1.1174648288925226E-6
'abgB'	'pps'	0.93041387340219	9.363861686247921E-4
'iscU'	'hscB'	0.9274805120871207	9.363861686247921E-4
'syd'	'queF'	0.49182685266780063	9.363861686247921E-4
'malY'	'flgM'	0.8069393951410895	9.363861686247921E-4
'nuoM'	'nuoN'	1.3532294500548652	1.1174648288925226E-6
'rstA'	'rstB'	0.9231707005258358	1.1174648288925226E-6
'srmB'	'dedA'	0.592534669250885	1.1174648288925226E-6
'fadH'	'sgcX'	0.5974073673253992	1.1174648288925226E-6
'agaI'	'yjbF'	0.7440669717411614	9.363861686247921E-4
'nagK'	'lolE'	1.0160099208015811	1.1174648288925226E-6
'yncG'	'ydcK'	0.9493560052755718	9.363861686247921E-4
'sgcC'	'sgcX'	0.7178293044205721	1.1174648288925226E-6
'dcd'	'udk'	0.8627088321584091	1.1174648288925226E-6
'kdpD'	'kdpC'	0.5502227953831629	1.1174648288925226E-6
'idnT'	'ygbF'	0.4048127246873605	9.363861686247921E-4
'srlB'	'srlA'	1.408405859876335	9.363861686247921E-4
'gspG'	'agaI'	0.7407848571772918	9.363861686247921E-4
'srlB'	'srlD'	1.4951519446066919	1.1174648288925226E-6
'sgcC'	'sgcQ'	0.613644887220618	9.363861686247921E-4
'clcA'	'ftsW'	0.6315303131521303	9.363861686247921E-4
'srlB'	'srlE'	1.5368717528772227	1.1174648288925226E-6
'rplQ'	'rpoA'	0.8337212916620182	1.1174648288925226E-6
'exbB'	'ftnA'	0.7145737042188003	9.363861686247921E-4
'rfaF'	'selA'	0.7254426887745297	9.363861686247921E-4
'ydeU'	'ydhT'	0.947322757503307	9.363861686247921E-4
'sgcQ'	'wbbJ'	0.5040042851946135	9.363861686247921E-4
'poxB'	'talA'	1.2475876844772935	1.1174648288925226E-6
'panE'	'surA'	0.6266951584999253	9.363861686247921E-4
'hyfF'	'yeeT'	0.933678402802598	1.1174648288925226E-6
'tktB'	'talA'	1.2087888542637073	1.1174648288925226E-6
'glmU'	'yigZ'	0.9606079770682152	9.363861686247921E-4
'trmJ'	'gmk'	0.8645936225706755	9.363861686247921E-4
'ymfD'	'ymfE'	0.6983571126257628	1.1174648288925226E-6
'flgN'	'fliZ'	1.2368003807145656	9.363861686247921E-4
'rstA'	'yeaP'	0.7820667506464636	1.1174648288925226E-6
'tolA'	'ychA'	0.6805819761142704	9.363861686247921E-4
'ytfR'	'yiaK'	0.6475731188186726	9.363861686247921E-4
'aroF'	'aroM'	0.6808756407057762	9.363861686247921E-4
'infC'	'thrS'	0.5280715375154384	9.363861686247921E-4
'ychE'	'yceO'	0.8177127064539194	1.1174648288925226E-6
'pgm'	'leuS'	0.5921398342054299	9.363861686247921E-4
'rfaG'	'rfaQ'	1.393506809477288	9.363861686247921E-4
'mdtF'	'mdtE'	1.019480449179009	1.1174648288925226E-6
'ygaZ'	'ygaH'	1.3279362187751975	1.1174648288925226E-6
'fcl'	'gmd'	0.9452435340752967	1.1174648288925226E-6
'yrdB'	'aroE'	1.2054530233244438	1.1174648288925226E-6
'fdoI'	'fdhE'	0.9829162085307598	9.363861686247921E-4
'torC'	'ydiR'	0.9539911159382841	9.363861686247921E-4
'tdcB'	'tdcD'	1.0019266397294233	1.1174648288925226E-6
'sucC'	'mdh'	0.6896477452064257	9.363861686247921E-4
'yiiM'	'yieF'	0.5049829258568299	1.1174648288925226E-6
'tdcB'	'tdcA'	0.9209087187658942	1.1174648288925226E-6
'yigF'	'yibG'	0.5933188941097255	9.363861686247921E-4
'nuoN'	'nuoJ'	1.2073281804333258	9.363861686247921E-4
'fmt'	'yjgP'	0.840084087191487	1.1174648288925226E-6
'tdcB'	'tdcC'	0.9910144547429574	1.1174648288925226E-6
'rfaB'	'yibN'	0.9745888637268051	9.363861686247921E-4
'ycjG'	'ycjD'	0.8608663427145175	9.363861686247921E-4
'nuoN'	'nuoM'	1.372226666995445	1.1174648288925226E-6
'tynA'	'rutA'	0.88665228688988	9.363861686247921E-4
'yfcE'	'ogrK'	0.6451068028688779	9.363861686247921E-4
'ybbD'	'ykfJ'	0.5493508163351306	9.363861686247921E-4
'rsmF'	'yliG'	0.7898972969552884	1.1174648288925226E-6
'proQ'	'yebZ'	0.7174808050838362	9.363861686247921E-4
'yafU'	'ybdO'	0.5290789232901387	9.363861686247921E-4
'birA'	'yihG'	0.652010866173088	9.363861686247921E-4
'iaaA'	'gsiA'	0.9463501733600364	9.363861686247921E-4
'phnJ'	'yihQ'	0.616453263752665	9.363861686247921E-4
'ygaQ'	'yfjI'	0.6060792731070975	9.363861686247921E-4
'fadH'	'fadI'	0.49031095171439326	9.363861686247921E-4
'yebG'	'sulA'	1.1423110069029614	1.1174648288925226E-6
'secB'	'gpsA'	0.7376692338375083	9.363861686247921E-4
'yhjR'	'bcsG'	0.6166964617485711	1.1174648288925226E-6
'dcyD'	'ydiJ'	1.0038160113662074	1.1174648288925226E-6
'yjjI'	'fumB'	0.6019284670271311	9.363861686247921E-4
'fadK'	'wcaL'	0.9613419000716714	1.1174648288925226E-6
'sfmD'	'bioA'	0.8402451901005363	1.1174648288925226E-6
'cbl'	'ydiT'	0.8774374643237458	9.363861686247921E-4
'ybdB'	'entB'	0.9525681922913988	9.363861686247921E-4
'rpsT'	'rpmE'	0.9035550684647311	1.1174648288925226E-6
'ndk'	'cyoA'	0.6106487121910712	9.363861686247921E-4
'yffL'	'yffR'	0.6122140461638474	1.1174648288925226E-6
'yfjX'	'hyfJ'	0.725623808117931	9.363861686247921E-4
'fryB'	'yeiC'	0.8864220095227532	9.363861686247921E-4
'ygcQ'	'aegA'	0.7744818364981569	1.1174648288925226E-6
'yjfL'	'yjfM'	0.6813217745242396	9.363861686247921E-4
'yibH'	'yibI'	0.8524643683564108	1.1174648288925226E-6
'osmE'	'ybjP'	0.9423268993205639	9.363861686247921E-4
'frvR'	'yigE'	0.7590618996412384	1.1174648288925226E-6
'ybjP'	'talA'	1.0412340129822892	9.363861686247921E-4
'accB'	'accC'	0.8910753254932373	1.1174648288925226E-6
'ymfA'	'yneF'	0.7585736588883348	9.363861686247921E-4
'gltA'	'acs'	0.5603636064876785	1.1174648288925226E-6
'rpsL'	'rpsG'	0.9911125234845846	1.1174648288925226E-6
'rfaB'	'rfaY'	1.6081431282594563	9.363861686247921E-4
'frmA'	'rfaQ'	0.8575747440623103	1.1174648288925226E-6
'yjbS'	'yjbM'	0.7054190202461671	9.363861686247921E-4
'rnpA'	'rlmG'	0.6773714750764356	9.363861686247921E-4
'eutT'	'eutS'	0.6109006594682489	9.363861686247921E-4
'yffB'	'sdiA'	0.6199879962812027	1.1174648288925226E-6
'acpS'	'pdxJ'	0.772527971782069	1.1174648288925226E-6
'eutT'	'eutQ'	0.7217938247804335	9.363861686247921E-4
'tdh'	'kbl'	1.0355533333785205	1.1174648288925226E-6
'yniA'	'ydbC'	0.7005304874453984	9.363861686247921E-4
'rfaB'	'rfaP'	1.6196020353151122	1.1174648288925226E-6
'rfaG'	'rfaB'	1.40035941826154	9.363861686247921E-4
'yobF'	'cspC'	1.4841279191826768	1.1174648288925226E-6
'bglF'	'yiaL'	0.7662866686426396	9.363861686247921E-4
'yjiX'	'yjiA'	1.026164299883089	1.1174648288925226E-6
'purE'	'purK'	0.8854039319340334	1.1174648288925226E-6
'gmd'	'ompN'	0.9059871509968763	9.363861686247921E-4
'nadR'	'ygiF'	0.5560523700739873	9.363861686247921E-4
'fic'	'yiaG'	1.002384837132903	9.363861686247921E-4
'yebY'	'gloA'	0.7478019862827328	9.363861686247921E-4
'rpsT'	'rplU'	0.82427070109654	1.1174648288925226E-6
'uidC'	'xapB'	0.6268409051559707	1.1174648288925226E-6
'rfaB'	'rfaI'	1.402067895378223	9.363861686247921E-4
'ydhW'	'spoT'	0.7185402566733424	9.363861686247921E-4
'nadE'	'baeR'	0.5190094851955024	9.363861686247921E-4
'rplI'	'tig'	0.9539323747138075	9.363861686247921E-4
'lpxH'	'prmC'	0.5724407883158502	9.363861686247921E-4
'eutT'	'eutD'	0.8103412347857937	1.1174648288925226E-6
'ygfM'	'xdhD'	0.6687953410583877	9.363861686247921E-4
'uhpC'	'yibG'	0.6097497323753748	9.363861686247921E-4
'xylR'	'yieH'	0.5400085650526749	1.1174648288925226E-6
'insH'	'abgB'	0.8814954593208068	9.363861686247921E-4
'yffL'	'yffS'	0.5440812109320712	1.1174648288925226E-6
'fur'	'ylaC'	0.588361091215719	9.363861686247921E-4
'hypB'	'hypC'	1.0446134189349126	1.1174648288925226E-6
'gabT'	'gabP'	0.734539242036915	1.1174648288925226E-6
'clpX'	'lon'	0.7460642032177203	1.1174648288925226E-6
'ygdD'	'yfeZ'	0.5203463124664467	1.1174648288925226E-6
'livF'	'glcA'	0.633516007891083	9.363861686247921E-4
'creB'	'creA'	0.5706353389284124	1.1174648288925226E-6
'recE'	'kilR'	0.9879840744143907	9.363861686247921E-4
'tesB'	'ycfL'	0.38821733202289277	9.363861686247921E-4
'sufS'	'sufD'	1.4419088726894342	9.363861686247921E-4
'upp'	'uraA'	0.6903060528361733	9.363861686247921E-4
'hypB'	'hypD'	0.8530321672303793	1.1174648288925226E-6
'lacA'	'lacY'	0.7721750937791663	1.1174648288925226E-6
'dnaA'	'uvrD'	0.740767704583004	9.363861686247921E-4
'yajD'	'yaiL'	0.4756982962822194	1.1174648288925226E-6
'mdtK'	'ynfH'	0.8105611662300074	1.1174648288925226E-6
'yfaV'	'setB'	0.8647471946223195	1.1174648288925226E-6
'yaiA'	'rof'	0.46033407832100676	9.363861686247921E-4
'cusB'	'cusA'	0.9608944817453491	1.1174648288925226E-6
'ybhP'	'yohF'	0.8518405143866126	9.363861686247921E-4
'polA'	'arcB'	0.7014581793741683	1.1174648288925226E-6
'pgk'	'gpmM'	0.7732822167761519	1.1174648288925226E-6
'sufS'	'sufE'	1.2948881674339956	1.1174648288925226E-6
'ydjN'	'cysM'	0.9779229675815739	1.1174648288925226E-6
'ydhF'	'uspE'	0.8721373980271592	9.363861686247921E-4
'galU'	'ydbL'	0.7309418108462755	1.1174648288925226E-6
'yfaE'	'nrdB'	1.0247651677025202	1.1174648288925226E-6
'alsE'	'frvR'	0.6120330855811309	9.363861686247921E-4
'gntP'	'phnJ'	0.5611490677929352	9.363861686247921E-4
'atpE'	'atpF'	1.2058427195392731	1.1174648288925226E-6
'insJ'	'gltS'	0.5304036879340718	9.363861686247921E-4
'yaiL'	'nfsB'	0.49508221538887415	9.363861686247921E-4
'rplQ'	'rplA'	0.8632282748285641	9.363861686247921E-4
'wcaI'	'yehP'	1.0212810201393847	9.363861686247921E-4
'ydgK'	'ychA'	0.6801842941861285	9.363861686247921E-4
'nlpD'	'argT'	0.6424499468649257	9.363861686247921E-4
'yneK'	'ycgY'	0.7224030512250194	9.363861686247921E-4
'aldA'	'mglC'	0.7257244896330066	9.363861686247921E-4
'yghG'	'yghJ'	0.8013755273192622	9.363861686247921E-4
'ytjA'	'osmY'	0.9383542794814617	1.1174648288925226E-6
'ttcA'	'yneG'	0.8484789366144557	9.363861686247921E-4
'frwD'	'yjgZ'	0.5453798081454396	9.363861686247921E-4
'yncD'	'ompW'	0.6558509646618775	9.363861686247921E-4
'ybjD'	'yccM'	0.6166847778990782	9.363861686247921E-4
'yfcR'	'yehB'	0.776446248487096	1.1174648288925226E-6
'ydbD'	'ydeU'	1.1078770299390812	1.1174648288925226E-6
'rutB'	'ssuE'	0.8651984571416845	9.363861686247921E-4
'yghG'	'yghF'	0.6922836202193849	1.1174648288925226E-6
'ybhH'	'ybhI'	0.7335858603513117	1.1174648288925226E-6
'gabT'	'gabD'	1.1512523612270658	1.1174648288925226E-6
'ligA'	'menE'	0.5718640278205852	9.363861686247921E-4
'ydbC'	'ydhS'	0.8918066807521164	9.363861686247921E-4
'metQ'	'metI'	0.8018188689148769	9.363861686247921E-4
'dcyD'	'ydeK'	0.9468537290079247	9.363861686247921E-4
'frvX'	'rhtB'	0.7156931857919604	9.363861686247921E-4
'yfbB'	'menD'	0.6926228652039228	1.1174648288925226E-6
'yfbB'	'menB'	0.5849105517348407	9.363861686247921E-4
'yeaL'	'yneJ'	0.9343152398903731	9.363861686247921E-4
'yeaX'	'ycbV'	1.0369385553864265	9.363861686247921E-4
'gmd'	'wcaI'	0.935617465352197	9.363861686247921E-4
'ybhT'	'yciY'	0.4749899961670021	1.1174648288925226E-6
'ppc'	'uspD'	0.6705297213502176	9.363861686247921E-4
'pepD'	'pepN'	0.4578201093261809	9.363861686247921E-4
'ribE'	'fabH'	0.652905036815722	9.363861686247921E-4
'yfbL'	'fepE'	0.6555607541163214	9.363861686247921E-4
'ybjX'	'ybjG'	0.6635058168002415	1.1174648288925226E-6
'fliG'	'fliF'	1.3565788819987614	1.1174648288925226E-6
'ryjA'	'yjfY'	0.5648778042422036	9.363861686247921E-4
'rzpQ'	'ydfE'	0.68821230118175	1.1174648288925226E-6
'yibD'	'uspE'	0.763357588292822	9.363861686247921E-4
'bglG'	'bglB'	0.9705097590481926	1.1174648288925226E-6
'yidJ'	'yidK'	0.8182791520803632	1.1174648288925226E-6
'yiaW'	'yhjH'	0.6828777569556719	9.363861686247921E-4
'galM'	'galK'	1.1991422632167472	1.1174648288925226E-6
'fliG'	'fliI'	1.4995523904009092	9.363861686247921E-4
'rfbA'	'wbbI'	1.2750078438688137	9.363861686247921E-4
'ftsI'	'mraW'	0.7695175258474378	1.1174648288925226E-6
'yjhS'	'yjhT'	0.4834144841465949	9.363861686247921E-4
'potD'	'potC'	0.7957405873557326	1.1174648288925226E-6
'arnT'	'yfbH'	0.7805968131057677	9.363861686247921E-4
'gpmM'	'pgk'	0.7826453412727972	1.1174648288925226E-6
'yehB'	'yfcR'	0.7623215087059654	1.1174648288925226E-6
'ychF'	'yeaD'	0.7140974239941563	9.363861686247921E-4
'dksA'	'sfsA'	0.3892025653135705	9.363861686247921E-4
'lolC'	'lolD'	1.0333282399901447	1.1174648288925226E-6
'yhbV'	'garD'	0.41035474179524706	9.363861686247921E-4
'eamA'	'ydiI'	0.8870750839051146	9.363861686247921E-4
'pta'	'ackA'	0.6160559167887347	1.1174648288925226E-6
'ryfD'	'hisL'	0.6182631927805827	9.363861686247921E-4
'rlmL'	'cdsA'	0.7047030673167219	9.363861686247921E-4
'yceI'	'yceJ'	0.7782865944674127	1.1174648288925226E-6
'rtcB'	'treF'	0.5151636469260428	9.363861686247921E-4
'prs'	'udk'	0.8595832794206673	1.1174648288925226E-6
'yadD'	'yafE'	0.33788711836258645	1.1174648288925226E-6
'appB'	'appA'	1.0350752742357614	1.1174648288925226E-6
'galE'	'frdA'	0.6302452051395795	9.363861686247921E-4
'allD'	'ybgO'	0.48933881159556886	9.363861686247921E-4
'yahC'	'prfH'	0.611776266696579	9.363861686247921E-4
'dadX'	'putA'	0.7360338083423323	1.1174648288925226E-6
'hyi'	'phoE'	0.6690957001324396	9.363861686247921E-4
'rffA'	'cpxA'	0.5529696767583676	9.363861686247921E-4
'mngB'	'potE'	0.7002251293471945	9.363861686247921E-4
'nusA'	'infB'	1.2181272490009278	1.1174648288925226E-6
'chpA'	'mazG'	0.6700975370046445	1.1174648288925226E-6
'ruvC'	'nudB'	1.018151635456759	9.363861686247921E-4
'sppA'	'aroD'	0.8627207327206072	9.363861686247921E-4
'ddpC'	'ddpB'	1.152242779205176	1.1174648288925226E-6
'iscA'	'iscU'	1.4258250543190263	1.1174648288925226E-6
'ybcK'	'yagM'	0.5319529763742792	1.1174648288925226E-6
'intB'	'dgkA'	0.6013344920696837	1.1174648288925226E-6
'glgX'	'clpB'	0.5100623050051366	9.363861686247921E-4
'yedR'	'yhfZ'	0.44053075670206593	9.363861686247921E-4
'rplB'	'rpsC'	1.2634246300543375	1.1174648288925226E-6
'rpmH'	'rpsU'	1.0989094771192158	9.363861686247921E-4
'citG'	'djlB'	0.6485390142288759	9.363861686247921E-4
'appB'	'appC'	1.1348853730035062	1.1174648288925226E-6
'yjgR'	'yhcO'	0.6333778773484054	9.363861686247921E-4
'mdh'	'maeB'	0.6749123794340832	1.1174648288925226E-6
'ybgO'	'allD'	0.5246095320725432	9.363861686247921E-4
'acpP'	'fabG'	0.7641349296851101	1.1174648288925226E-6
'thiM'	'thiD'	1.2622264058156407	1.1174648288925226E-6
'hcp'	'matB'	0.596608868699802	9.363861686247921E-4
'phnP'	'phnO'	0.4536947389078678	9.363861686247921E-4
'fruK'	'fruB'	1.0182859581631531	1.1174648288925226E-6
'rrmJ'	'hflK'	0.6223051817257007	9.363861686247921E-4
'yibD'	'yaiS'	0.7436156722737	9.363861686247921E-4
'sgbE'	'sgbU'	0.7655233159801449	1.1174648288925226E-6
'ygdL'	'yfaZ'	0.4697757907923619	9.363861686247921E-4
'argE'	'ppc'	0.7540140320441054	9.363861686247921E-4
'yhaO'	'yhaM'	0.918626878385669	1.1174648288925226E-6
'pyrI'	'pyrB'	1.58677115294575	1.1174648288925226E-6
'yfiH'	'rfbC'	0.6023646794650052	9.363861686247921E-4
'rlpB'	'lpxD'	0.6084832311757753	1.1174648288925226E-6
'sgcQ'	'sgcC'	0.6337887267908497	9.363861686247921E-4
'yceJ'	'yceI'	0.7699595715049221	1.1174648288925226E-6
'rfbC'	'rfbA'	1.160877885586829	9.363861686247921E-4
'ydcS'	'ydcT'	0.9977174805642969	9.363861686247921E-4
'rrmJ'	'hflB'	0.5723311178369259	1.1174648288925226E-6
'psiF'	'yahO'	0.8090154432052081	9.363861686247921E-4
'zipA'	'ypeA'	0.6623238148432739	9.363861686247921E-4
'speG'	'ycdX'	0.810970262670977	9.363861686247921E-4
'fruK'	'fruA'	0.49187226077994306	1.1174648288925226E-6
'ydcS'	'ydcW'	1.0479332558446848	1.1174648288925226E-6
'sulA'	'yebG'	1.149096634374412	1.1174648288925226E-6
'gsk'	'rluC'	0.6743037541225926	9.363861686247921E-4
'relE'	'yciO'	0.7035627127296573	9.363861686247921E-4
'ydhS'	'erfK'	0.89487600579951	1.1174648288925226E-6
'htrE'	'ykgB'	0.6275200900260822	9.363861686247921E-4
'yajD'	'yajC'	0.5667798289027628	9.363861686247921E-4
'asd'	'glgB'	0.8646976353633056	9.363861686247921E-4
'yedJ'	'relE'	0.6333260985661976	9.363861686247921E-4
'modB'	'modA'	0.7614422939211849	9.363861686247921E-4
'yhbT'	'yhbS'	0.6953688896811467	9.363861686247921E-4
'yhdT'	'rpmA'	0.6199356185042442	9.363861686247921E-4
'asnS'	'rnb'	0.7149537484195628	9.363861686247921E-4
'ispD'	'sufI'	0.6496151018733736	9.363861686247921E-4
'yedK'	'yoaD'	0.884806192837746	9.363861686247921E-4
'prkB'	'yicH'	0.5731049125990018	1.1174648288925226E-6
'dacC'	'yliJ'	0.7205186946588573	1.1174648288925226E-6
'erfK'	'ydhS'	0.9059748306554445	9.363861686247921E-4
'ygeQ'	'ygeO'	0.41609812095107923	9.363861686247921E-4
'cpsG'	'wcaI'	1.0036837006344348	1.1174648288925226E-6
'dapF'	'hemC'	1.0488512617375059	1.1174648288925226E-6
'fumA'	'astC'	0.8515902468726383	9.363861686247921E-4
'yciA'	'prc'	0.8559167532764496	1.1174648288925226E-6
'treB'	'nuoB'	0.7396214960061588	9.363861686247921E-4
'yiiG'	'yiiE'	0.7598243643715273	9.363861686247921E-4
'yceJ'	'ycgF'	0.6659353880849102	1.1174648288925226E-6
'ampH'	'sbmA'	0.5665039645125596	9.363861686247921E-4
'yggE'	'yieF'	0.5420671846306613	9.363861686247921E-4
'yagV'	'yagW'	0.5979206926233503	9.363861686247921E-4
'bglG'	'cbrA'	0.844381648463821	9.363861686247921E-4
'napH'	'napG'	1.0002645423923275	1.1174648288925226E-6
'yddE'	'aroD'	0.9183425788086095	1.1174648288925226E-6
'yfjL'	'intA'	0.5277451133719318	9.363861686247921E-4
'rfbC'	'rfbX'	1.180174185464854	1.1174648288925226E-6
'rfbD'	'rfbB'	1.0795446798715775	1.1174648288925226E-6
'crp'	'yjgF'	0.5554722533856304	1.1174648288925226E-6
'nrdD'	'nrdG'	0.8724075930113082	1.1174648288925226E-6
'cspA'	'nlpI'	0.7383537630215475	1.1174648288925226E-6
'paaH'	'uidA'	0.891333027811517	9.363861686247921E-4
'serS'	'nuoN'	0.6061314273065772	9.363861686247921E-4
'elaD'	'frc'	0.5139118033865812	9.363861686247921E-4
'ynhG'	'yeaH'	0.9659294401603704	1.1174648288925226E-6
'ygaQ'	'yfgF'	0.5439462947392482	9.363861686247921E-4
'ybdG'	'adk'	0.5563756617631496	9.363861686247921E-4
'yrbK'	'gmk'	0.8508426128472785	9.363861686247921E-4
'yihV'	'eutJ'	0.5172248363986057	9.363861686247921E-4
'prpB'	'prpC'	0.8065375124978558	1.1174648288925226E-6
'rluE'	'ispE'	0.7750017265205975	1.1174648288925226E-6
'ispA'	'xseB'	0.6626772659054678	9.363861686247921E-4
'rpmH'	'rpsJ'	0.976498097186278	9.363861686247921E-4
'ypdA'	'ypdB'	0.4854296816803827	1.1174648288925226E-6
'acpT'	'yigP'	0.8271147611301567	9.363861686247921E-4
'potD'	'sohB'	0.7672400050133112	1.1174648288925226E-6
'wza'	'ynjD'	0.9071074365359338	9.363861686247921E-4
'frr'	'secM'	0.6164284740200164	9.363861686247921E-4
'hdeA'	'hdeB'	2.0746214835136683	1.1174648288925226E-6
'insK'	'insJ'	0.7201687379793207	1.1174648288925226E-6
'rsxA'	'rsxB'	1.0797891042914503	1.1174648288925226E-6
'yagW'	'yagV'	0.5750666071435586	1.1174648288925226E-6
'kduD'	'ycdX'	0.602835763161143	9.363861686247921E-4
'ynfK'	'ydjY'	0.9416095665367963	1.1174648288925226E-6
'yehL'	'wcaJ'	0.9496673745472157	1.1174648288925226E-6
'lspA'	'ileS'	0.7848012204191896	1.1174648288925226E-6
'yecC'	'yecS'	0.9897375589543265	1.1174648288925226E-6
'seqA'	'pgm'	0.5525844899529764	9.363861686247921E-4
'ycbF'	'ompG'	1.031448505670755	9.363861686247921E-4
'ybgE'	'ybgT'	0.9978375306588173	9.363861686247921E-4
'ybiR'	'ybjO'	0.6941476345888136	9.363861686247921E-4
'ydaT'	'paaF'	0.9097724050677103	9.363861686247921E-4
'ybiT'	'argS'	0.7186030444064876	9.363861686247921E-4
'kdsD'	'yrbK'	0.9642162475520664	9.363861686247921E-4
'yagW'	'yagX'	0.7141265942297503	1.1174648288925226E-6
'kbl'	'fdoG'	0.8154789968980912	9.363861686247921E-4
'ugpE'	'aldB'	0.6616779688916221	9.363861686247921E-4
'cysK'	'yhaM'	0.6167930278869562	1.1174648288925226E-6
'yidK'	'yihR'	0.6197986119631308	9.363861686247921E-4
'ribE'	'nusB'	0.7196440444630554	1.1174648288925226E-6
'ycgZ'	'ymgA'	0.9170985664925017	9.363861686247921E-4
'lsrG'	'lsrB'	0.9305054827736111	9.363861686247921E-4
'ydjZ'	'ynjA'	0.989089024163118	9.363861686247921E-4
'mngA'	'citG'	0.715319473394224	9.363861686247921E-4
'yciB'	'yciC'	1.005003543378249	1.1174648288925226E-6
'ydcL'	'yniB'	0.8723770982395459	9.363861686247921E-4
'rhlB'	'gpp'	0.8623535716877045	9.363861686247921E-4
'wzzE'	'rffE'	1.0610655228408554	1.1174648288925226E-6
'osmY'	'ybaY'	0.8682421254608131	9.363861686247921E-4
'yciB'	'yciA'	0.7320520305017033	1.1174648288925226E-6
'usg'	'nusB'	0.61570318843886	9.363861686247921E-4
'cmtA'	'ygcE'	0.6632520208105268	1.1174648288925226E-6
'yihF'	'yjhD'	0.7136436746969906	9.363861686247921E-4
'yebR'	'rcsD'	0.7404631899539256	1.1174648288925226E-6
'kduI'	'kduD'	0.592445261584511	9.363861686247921E-4
'ydjG'	'yeaE'	0.801371486883259	9.363861686247921E-4
'nac'	'cbl'	0.9811720090755685	1.1174648288925226E-6
'yfgM'	'yfgL'	0.6322871095820188	9.363861686247921E-4
'alkB'	'yohC'	0.6317881590418878	9.363861686247921E-4
'rzpR'	'ydaW'	0.9715779620648858	9.363861686247921E-4
'yeaO'	'ydhF'	0.8074930217514374	9.363861686247921E-4
'bglB'	'yhfU'	0.8273237623879165	9.363861686247921E-4
'yfcO'	'rnlA'	0.5713212722429205	9.363861686247921E-4
'thrL'	'hisL'	0.6610691074790891	9.363861686247921E-4
'yceK'	'ynhG'	0.809075977904539	9.363861686247921E-4
'yajL'	'yafM'	0.45735225479324804	9.363861686247921E-4
'dksA'	'yadB'	0.3577361858887998	9.363861686247921E-4
'lpxL'	'apbE'	0.5667907233661011	1.1174648288925226E-6
'yhfA'	'crp'	0.5664564736017408	1.1174648288925226E-6
'gfcB'	'ompG'	0.9035490756502528	9.363861686247921E-4
'lfhA'	'citX'	0.8470870772778283	1.1174648288925226E-6
'amn'	'dld'	0.8603594995777075	1.1174648288925226E-6
'kdsC'	'yrbK'	0.9702902274173388	1.1174648288925226E-6
'rhlE'	'suhB'	0.5546873920344648	9.363861686247921E-4
'yjgQ'	'yjgP'	0.5780232692486926	1.1174648288925226E-6
'ryiA'	'yiaF'	0.8067139627499644	9.363861686247921E-4
